Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2015,I,Haliaeetus albicilla,Aves,Falconiformes,Accipitridae,Haliaeetus,NZ,IT,,,1,bodies,,E,C
2015,I,Harpia harpyja,Aves,Falconiformes,Accipitridae,Harpia,GH,SR,,,2,feathers,,E,W
2015,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,TN,FR,FR,,1,specimens,,E,O
2015,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,TN,FR,XX,1,,specimens,,E,O
2015,I,Eubalaena spp.,Mammalia,Cetacea,Balaenidae,Eubalaena,TN,FR,XX,3,,baleen,,E,O
2015,I,Eubalaena spp.,Mammalia,Cetacea,Balaenidae,Eubalaena,TN,FR,XX,,3,teeth,,E,O
2015,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,TN,FR,DK,1,,specimens,,E,O
2015,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,TN,FR,DK,,1,teeth,,E,O
2015,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,FR,CA,,1,baleen,,E,W
2015,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,FR,CA,,1,baleen,,E,W
2015,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,TN,FR,FR,,1,skin pieces,,E,W
2015,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,TN,FR,,1,,skin pieces,,E,O
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,CA,US,,2,,skins,,H,F
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,CA,US,,2,,skulls,,H,F
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,MX,US,XX,1,,trophies,,H,W
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,MX,US,,5,,live,,B,F
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,MX,US,,1,,trophies,,H,F
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,MY,ZA,US,,1,trophies,,H,F
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,NI,US,,3,,bodies,,H,C
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,PK,BH,,4,,live,,B,C
2015,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,ZA,US,XX,1,,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,1,,skins,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,1,2,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,TJ,,2,,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,PK,,2,2,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,US,XX,2,1,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,RU,PK,,2,2,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,CA,PK,,7,skins,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,CA,PK,,1,skulls,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,CA,PK,2,,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,PK,,1,2,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,TR,PK,1,,trophies,,H,W
2015,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ZA,PK,,,1,trophies,,H,W
2015,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,HU,US,,1,,trophies,,H,F
2015,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,MX,US,XX,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,GB,DE,,3,live,,B,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,GB,DK,,2,live,,B,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,GB,FR,,2,live,,B,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,GB,PL,,1,live,,B,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,GB,,,7,live,,B,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,GB,,15,,live,,B,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,US,,,42,live,,B,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AR,US,XX,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AR,ZA,XX,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,BE,ZA,,1,,bodies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,BE,ZA,,,1,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,1,,skins,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,1,,skulls,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,,1,trophies,,H,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,,1,bodies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,8,,horns,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,4,,horns,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,4,,skins,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,2,,skins,,H,R
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,6,,skins,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,1,,skin pieces,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,1,,skin pieces,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,3,,skulls,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,2,,skulls,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,,7,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,,3,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CZ,ZA,,1,3,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZA,,,2,skulls,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZA,,3,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DK,ZA,,1,,skin pieces,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DK,ZA,,2,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DK,ZA,,,1,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,ES,ZA,,7,4,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,ES,ZA,,,2,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,FR,ZA,,,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,HU,ZA,,2,5,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,HU,ZA,,5,2,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,1,2,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,1,1,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LT,ZA,,,1,skulls,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LT,ZA,,1,,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MC,ZA,,2,,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MC,ZA,,,2,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MX,US,XX,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MX,US,,2,,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MX,ZA,,1,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MX,ZA,,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MY,ZA,US,,2,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,NO,ZA,,,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,NO,ZA,,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,PK,ZA,,,2,skins,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,PK,ZA,,,2,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,PK,ZA,,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,PL,ZA,,1,1,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,PT,ZA,,,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,RU,ZA,,,1,skins,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,RU,ZA,,1,,trophies,,H,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,RU,ZA,,1,3,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,RU,ZA,,4,2,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SE,ZA,,,1,tails,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SE,ZA,,2,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SE,ZA,,,2,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SI,ZA,,1,2,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,4,,horns,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,1,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,UA,ZA,,,2,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,MX,XX,1,,trophies,,H,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,MX,,1,,trophies,,H,C
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,MX,,,1,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,ZA,US,XX,1,,trophies,,H,W
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CH,DE,CH,1,,live,,B,C
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CH,DE,,,1,live,,B,C
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,DE,CH,AE,1,,live,,B,C
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZA,,,2,skulls,,H,F
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZA,,2,,trophies,,H,F
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,CA,US,8,11,live,,B,F
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,,1,trophies,,H,W
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,KW,QA,,,15,live,,B,F
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,MX,US,XX,1,,trophies,,H,W
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,MX,US,,30,,live,,B,F
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SA,AE,SA,2,,bodies,,H,C
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SE,ZA,,1,,trophies,,H,F
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SE,ZA,,,1,trophies,,H,W
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,ZA,US,XX,1,,trophies,,H,W
2015,I,Ovis spp.,Mammalia,Artiodactyla,Bovidae,Ovis,MX,FR,,1,,trophies,,H,W
2015,I,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DK,KG,,1,,bodies,,H,W
2015,I,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DK,KG,,1,,trophies,,H,W
2015,I,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DK,NO,TJ,5,,trophies,,H,W
2015,I,Ovis aries vignei,Mammalia,Artiodactyla,Bovidae,Ovis,MX,US,,1,,trophies,,H,W
2015,I,Ovis hybrid,Mammalia,Artiodactyla,Bovidae,Ovis,MX,FR,XX,,1,trophies,,H,W
2015,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,DE,SG,,2,,live,,B,C
2015,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,ZA,,,10,live,,B,C
2015,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,SY,XX,,18,,live,,B,C
2015,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,TH,ZA,,9,10,live,,B,C
2015,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,PH,,,6,live,,B,C
2015,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CH,FR,DE,,1,live,,B,D
2015,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,,4,live,,B,C
2015,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,PK,ZA,,,6,live,,B,C
2015,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,,16,live,,B,C
2015,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,SG,,4,,live,,B,C
2015,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GR,PH,,,2,live,,B,C
2015,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,PH,TH,,20,,live,,B,C
2015,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,TH,PH,,20,20,live,,B,C
2015,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,CH,,1,,live,,B,C
2015,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,MX,PE,,3,,live,,B,D
2015,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TH,CZ,DE,6,9,live,,B,C
2015,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TH,CZ,,1,1,live,,B,C
2015,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TH,DE,,3,,live,,B,C
2015,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TH,ZA,,20,40,live,,B,C
2015,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,12,,live,,B,C
2015,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,MX,US,XX,1,,trophies,,H,W
2015,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,MX,US,,1,1,trophies,,H,F
2015,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,RU,XX,,1,,trophies,,H,C
2015,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,MX,US,,1,,trophies,,H,C
2015,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,MC,ZZ,,1,,bodies,,L,I
2015,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,OM,AE,,,1,skulls,,E,W
2015,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BE,KR,XX,1,,carvings,,E,O
2015,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,CH,XX,4,,carvings,,E,O
2015,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,CH,XX,5,,jewellery,,E,O
2015,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MX,CL,,1,,carvings,,E,O
2015,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,,1,carvings,,E,O
2015,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CO,MX,XX,,6,carvings,,E,O
2015,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,SG,GB,XX,1,,shells,,E,O
2015,I,Jabiru mycteria,Aves,Ciconiiformes,Ciconiidae,Jabiru,AR,PY,,1,,garments,,E,O
2015,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,AR,PT,,4,4,live,,B,C
2015,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,ZW,,1,trophies,,H,W
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,AM,SN,,2,leather products (small),,E,D
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,AM,SN,,1,leather products (small),,E,W
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,UG,SN,,2,leather products (small),,E,W
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,UG,XX,,2,leather products (small),,E,W
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AM,AE,SN,3,,leather products (small),,E,D
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MA,ZW,,1,,trophies,,H,R
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,MZ,,1,trophies,,H,W
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,MZ,,1,,skulls,,H,W
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,MZ,,,1,trophies,,H,W
2015,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,CN,BD,,5,specimens,,E,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,KH,,2000,,live,,B,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,15870,,live,,B,D
2015,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,NL,CH,VE,2,,bodies,,E,O
2015,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,NL,CH,VE,6,,carvings,,E,O
2015,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,NL,CH,VE,5,,claws,,E,O
2015,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,NL,CH,VE,,3,derivatives,,E,O
2015,I,Daubentonia madagascariensis,Mammalia,Primates,Daubentoniidae,Daubentonia,DE,US,,2,,live,,B,F
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,KR,XX,12,,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CO,MX,XX,,3,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,CL,,3,,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,XX,16,,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,NL,XX,,1,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,IN,1,,ivory pieces,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,XX,12,,ivory pieces,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IE,XX,,4,ivory carvings,,E,U
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,,,3,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ZA,VN,,9,,ivory pieces,,L,U
2015,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,BE,MM,1,1,live,,B,C
2015,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SG,FR,XX,1,,ivory pieces,,E,O
2015,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SG,GB,XX,1,,ivory pieces,,E,O
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,AM,ET,,1,ivory carvings,,E,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,UG,XX,,5,ivory carvings,,E,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AM,AE,BH,1,,ivory carvings,,E,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AM,AE,BH,1,,ivory pieces,,E,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AM,AE,XX,,3,ivory pieces,,E,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,CM,,1,,trophies,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,MZ,2,1,tusks,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,CH,CI,1,,ivory carvings,,E,O
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,2,,ears,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,4,,feet,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,6,,skins,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,1,,tails,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,4,,teeth,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,16,,trophies,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,3,,tusks,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,MZ,,,4,feet,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,MZ,,,3,trophies,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,1,,bones,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,2,,ears,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,2,,skins,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,1,,skulls,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,1,,tails,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,2,,tusks,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,,2,ivory carvings,,L,I
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,,1,,ivory carvings,,L,I
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,,1,,tusks,,L,I
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,MZ,,2,trophies,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,4,,ears,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,8,,feet,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,4,,skins,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,12,,tails,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,8,,tusks,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,BE,CI,,0.1,ivory carvings,kg,E,O
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZW,,2,,ears,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZW,,6,,skins,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZW,,1,,tails,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,MZ,,,1,trophies,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,MZ,,,2,tusks,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,XX,,4,,ears,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,XX,,8,,feet,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,XX,,2,,skin pieces,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,XX,,1,,tails,,H,W
